space,0.391582,-2819.50486048
space,0.395421,-5260.77819505
space,0.39926,-5654.95468295
space,0.403099,-4191.58423917
space,0.406938,-2408.36794376
space,0.410777,-858.173406043
space,0.414616,541.655651446
space,0.418455,1741.58443525
space,0.422294,2594.31498072
space,0.426133,3050.22424699
space,0.429972,3167.26061077
space,0.433811,3049.67787602
space,0.43765,2777.71912382
space,0.441489,2367.3186401
space,0.445328,1837.16783477
space,0.449167,1295.79046988
space,0.453006,850.60188837
space,0.456845,490.416416518
space,0.460684,185.843847746
space,0.464523,-30.4915836605
space,0.468362,-166.72012736
space,0.472201,-279.248241249
space,0.47604,-367.082553909
space,0.479879,-403.478962593
space,0.483718,-417.626202904
space,0.487557,-429.842961624
space,0.491396,-379.235743878
space,0.495236,-229.646690427
space,0.499074,-67.4218416803
space,0.502914,16.3040844485
space,0.506753,40.8912598018
space,0.510592,64.0832313454
space,0.514431,96.5173742087
space,0.51827,114.404373396
space,0.522109,94.8759011543
space,0.525948,37.5900648682
space,0.529787,-20.5000117522
space,0.533626,-39.2304536442
space,0.537465,-26.4457899348
space,0.541304,-5.67597706582
space,0.545143,21.3471920049
space,0.548982,48.7073437606
space,0.552821,75.5136691698
space,0.55666,111.793571764
space,0.560499,123.113754978
space,0.564338,69.4157126323
space,0.568177,-9.97345338508
space,0.572016,-65.0303866378
space,0.575855,-95.0718044581
space,0.579694,-97.6471636608
space,0.583533,-69.9395280974
space,0.587372,-33.6872704511
space,0.591211,-11.219902041
space,0.59505,-9.73114667067
space,0.598889,-25.9212839654
space,0.602728,-46.5197957966
space,0.606567,-59.1968590322
space,0.610406,-61.0847303504
space,0.614245,-52.0567013817
space,0.618084,-35.5740323533
space,0.621923,-17.690070957
space,0.625763,-7.25497631415
space,0.629602,-4.45312643698
space,0.633441,7.36101886274
space,0.63728,34.3012621188
space,0.641119,60.4136289803
space,0.644958,78.5440582007
space,0.648797,103.750066644
space,0.652636,113.686881953
space,0.656475,62.604455027
space,0.660314,-18.152615823
space,0.664153,-70.1604784071
space,0.667992,-88.8911807687
space,0.671831,-82.3029818018
space,0.67567,-44.5912808564
space,0.679509,28.5994569202
space,0.683348,113.057605481
space,0.687187,153.640024721
space,0.691026,134.073399871
space,0.694865,91.1659827959
space,0.698704,44.5352563684
space,0.702543,-1.86823890021
space,0.706382,-40.7069266446
space,0.710221,-79.6101248973
space,0.71406,-106.197990178
space,0.717899,-91.3761628837
space,0.721738,-56.1538578309
space,0.725577,-47.1039214827
space,0.729416,-59.9856335418
space,0.733255,-56.1113150689
space,0.737094,-20.1705309003
space,0.740933,36.9476490276
space,0.744773,92.1413624023
space,0.748612,114.157872194
space,0.752451,79.1915399796
space,0.75629,-3.89992578778
space,0.760129,-97.1205453337
space,0.763968,-158.503916859
space,0.767807,-152.901353203
space,0.771646,-83.8969009955
space,0.775485,-15.317530015
space,0.779324,-0.848314779269
space,0.783163,-15.2182338894
space,0.787002,-12.1297246634
space,0.790841,5.12725198746
space,0.79468,20.1277103738
space,0.798519,33.9987473535
space,0.802358,42.8295527791
space,0.806197,54.4045591043
space,0.810036,83.5475353143
space,0.813875,102.352580461
space,0.817714,83.2826738849
space,0.821553,56.3588858619
space,0.825392,60.7117251204
space,0.829231,88.5193980358
space,0.83307,90.8051370085
space,0.836909,40.311305316
space,0.840748,-23.0703436847
space,0.844587,-52.2224940079
space,0.848426,-59.7188931094
space,0.852265,-72.42981124
space,0.856104,-75.4941345865
space,0.859943,-57.8327350224
space,0.863782,-41.6555987519
space,0.867622,-24.907308289
space,0.871461,12.6245699401
space,0.8753,47.9522920777
space,0.879139,46.2797654601
space,0.882978,30.9409939404
space,0.886817,45.0534691926
space,0.890656,63.9581608642
space,0.894495,31.5087359713
space,0.898334,-55.828354879
space,0.902173,-142.678542875
space,0.906012,-162.949491322
space,0.909851,-110.154694311
space,0.91369,-37.3267141341
space,0.917529,14.1383481564
space,0.921368,31.9857710342
space,0.925207,15.3323163312
space,0.929046,-11.3831432444
space,0.932885,-12.5314363114
space,0.936724,3.87578181515
space,0.940563,-2.85287446508
space,0.944402,-37.6021264198
space,0.948241,-64.5939645964
space,0.95208,-54.1939539411
space,0.955919,-5.77004313758
space,0.959758,51.3471496341
space,0.963597,78.3626833283
space,0.967436,64.4617175411
space,0.971275,39.1922370881
space,0.975114,39.4189981669
space,0.978953,70.0828119523
space,0.982792,104.32152903
space,0.986631,117.616757556
space,0.990471,114.71566733
space,0.99431,106.198768705
space,0.998149,79.4530625457
space,1.001988,24.6786870775
space,1.005827,-33.5557488954
space,1.009666,-61.3806382484
space,1.013505,-63.7571791663
space,1.017344,-74.1838299622
space,1.021183,-104.058387545
space,1.025022,-122.992512174
space,1.028861,-99.2169702808
space,1.0327,-50.1079699002
space,1.036539,-7.70374119515
space,1.040378,24.4247376468
space,1.044217,44.0452083951
space,1.048056,49.5035415785
space,1.051895,50.488843715
space,1.055734,37.7875205891
space,1.059573,-6.9862877973
space,1.063412,-77.6291491198
space,1.067251,-140.761629934
space,1.07109,-156.325592353
space,1.074929,-127.249266269
space,1.078768,-87.3999998387
space,1.082607,-41.2370686984
space,1.086446,12.6638974591
space,1.090285,63.2244144524
space,1.094124,116.026181215
space,1.097963,158.768624758
space,1.101802,148.765591398
space,1.105641,90.7428183637
space,1.109481,41.052230791
space,1.11332,20.186638359
space,1.117159,-2.25878627749
space,1.120998,-38.555130199
space,1.124837,-65.7829098669
space,1.128676,-83.2691697381
space,1.132515,-104.708199675
space,1.136354,-101.683169546
space,1.140193,-41.1350937659
space,1.144032,52.6538273406
space,1.147871,117.745044874
space,1.15171,116.110771934
space,1.155549,71.8272612709
space,1.159388,40.8081283583
space,1.163227,42.7964903187
space,1.167066,46.3046717257
space,1.170905,27.3990131532
space,1.174744,9.04985654561
space,1.178583,17.4109928031
space,1.182422,30.698893085
space,1.186261,10.6671183823
space,1.1901,-40.3913191426
space,1.193939,-84.7619760751
space,1.197778,-85.5793166561
space,1.201617,-43.6873547229
space,1.205456,-7.08162187248
space,1.209295,-19.1334521046
space,1.213134,-64.1396361311
space,1.216973,-92.7407137763
space,1.220812,-88.0483101809
space,1.224651,-77.2588489328
space,1.22849,-80.358306012
space,1.23233,-61.657525152
space,1.236168,22.7401991072
space,1.240008,128.272469156
space,1.243847,162.909764676
space,1.247686,123.809839312
space,1.251525,83.6274014086
space,1.255364,61.1780868684
space,1.259203,15.2875438154
space,1.263042,-50.6506680614
space,1.266881,-84.5418788651
space,1.27072,-80.5112112874
space,1.274559,-72.915860628
space,1.278398,-61.8959293983
space,1.282237,-16.3271397142
space,1.286076,65.5508261947
space,1.289915,127.75088172
space,1.293754,129.208020665
space,1.297593,98.3249235069
space,1.301432,73.5557228619
space,1.305271,59.6678721683
space,1.30911,40.6809184385
space,1.312949,3.08381310868
space,1.316788,-48.3204085162
space,1.320627,-87.5421899493
space,1.324466,-83.1998070035
space,1.328305,-32.7728453003
space,1.332144,30.4466056831
space,1.335983,58.6699244056
space,1.339822,33.975123276
space,1.343661,-6.88717308431
space,1.3475,-31.1000220408
space,1.351339,-47.0290174317
space,1.355179,-64.6617366004
space,1.359017,-72.163258101
space,1.362857,-58.6005105481
space,1.366696,-40.9180447277
space,1.370535,-49.375250458
space,1.374374,-92.6377208338
space,1.378213,-138.884608907
space,1.382052,-131.456270904
space,1.385891,-59.2689849309
space,1.38973,23.7489058805
space,1.393569,76.7101164932
space,1.397408,102.799131262
space,1.401247,119.536985758
space,1.405086,138.209242523
space,1.408925,148.573694411
space,1.412764,127.360968756
space,1.416603,60.8391801344
space,1.420442,-27.4898849003
space,1.424281,-81.4295061462
space,1.42812,-85.004051486
space,1.431959,-64.8357376687
space,1.435798,-31.0128478869
space,1.439637,3.83982231346
space,1.443476,19.60335598
space,1.447315,23.429127167
space,1.451154,36.0777530058
space,1.454993,63.3071727795
space,1.458832,96.2079369552
space,1.462671,112.855527826
space,1.46651,86.7685781147
space,1.470349,32.3664636743
space,1.474188,-9.49321542573
space,1.478028,-49.1501738517
space,1.481867,-116.367334374
space,1.485706,-177.403786994
space,1.489545,-181.452618979
space,1.493384,-135.119895942
space,1.497223,-69.0060200491
space,1.501062,-0.549969632138
space,1.504901,42.9061076537
space,1.50874,43.9311118969
space,1.512579,38.1835239887
space,1.516418,58.71449795
space,1.520257,72.1617523589
space,1.524096,40.1478092694
space,1.527935,-14.076957479
space,1.531774,-45.6440593816
space,1.535613,-42.4480615544
space,1.539452,-20.686073233
space,1.543291,2.70258350305
space,1.54713,19.6714131693
space,1.550969,31.0032441678
space,1.554808,37.0356895223
space,1.558647,20.0667989139
space,1.562486,-28.4571784589
space,1.566325,-60.6541214489
space,1.570164,-19.184972981
space,1.574003,68.8529860325
space,1.577842,125.894315602
space,1.581681,127.685127994
space,1.58552,96.8759937192
space,1.589359,54.3696429931
space,1.593199,21.3923049468
space,1.597037,3.23931437019
space,1.600876,-9.8258722979
space,1.604715,-10.2569301415
space,1.608555,6.51678817782
space,1.612394,18.9239512379
space,1.616233,-0.476440081055
space,1.620072,-61.5015541768
space,1.623911,-137.181518267
space,1.62775,-168.548825423
space,1.631589,-136.452947311
space,1.635428,-88.893234668
space,1.639267,-52.2698499206
space,1.643106,-8.19304749183
space,1.646945,26.3423407836
space,1.650784,8.19781838698
space,1.654623,-31.7249507512
space,1.658462,-9.40923955305
space,1.662301,79.982174259
space,1.66614,143.201275924
space,1.669979,120.447871904
space,1.673818,66.8004649901
space,1.677657,47.8540225613
space,1.681496,41.1361046601
space,1.685335,4.56773094156
space,1.689174,-46.1419825385
space,1.693013,-64.6216090445
space,1.696852,-45.4209612316
space,1.700691,-25.3751862616
space,1.70453,-23.7910726927
space,1.708369,-34.2650025193
space,1.712208,-54.6327694943
space,1.716047,-89.4993491224
space,1.719886,-116.35846566
space,1.723725,-94.3725170732
space,1.727564,-24.7672037631
space,1.731404,52.8429221533
space,1.735243,102.863036483
space,1.739082,107.939625007
space,1.742921,82.7636770506
space,1.74676,55.652925586
space,1.750599,30.9275156599
space,1.754438,10.0893534546
space,1.758277,17.5217181475
space,1.762116,58.33346706
space,1.765955,83.8403468104
space,1.769794,58.2102614148
space,1.773633,14.8033531644
space,1.777472,-10.1440791833
space,1.781311,-35.3974699668
space,1.78515,-83.8051902105
space,1.788989,-120.205771435
space,1.792828,-101.011733623
space,1.796667,-52.126913782
space,1.800506,-20.7670412853
space,1.804345,-2.59592329063
space,1.808184,19.7138669021
space,1.812023,36.5695902266
space,1.815862,35.8360831979
space,1.819701,13.7150705742
space,1.82354,-10.4452440724
space,1.827379,1.19309907223
space,1.831218,53.4449783792
space,1.835057,96.6120531504
space,1.838896,66.9794573301
space,1.842735,-25.3266803267
space,1.846574,-89.7723478621
space,1.850413,-80.340054864
space,1.854253,-48.4775560471
space,1.858092,-50.7450610456
space,1.861931,-68.0981789307
space,1.86577,-40.0010419468
space,1.869609,35.6869053684
space,1.873448,96.4533466705
space,1.877287,108.940531275
space,1.881126,85.7534662803
space,1.884965,44.8200276595
space,1.888804,9.31094404066
space,1.892643,2.38264108742
space,1.896482,20.7713322805
space,1.900321,29.9349461167
space,1.90416,-3.25638018738
space,1.907999,-67.6019449324
space,1.911838,-106.697792307
space,1.915677,-92.0170227184
space,1.919516,-57.6864494816
space,1.923355,-24.2359448762
space,1.927194,16.3012366217
space,1.931033,47.5755200362
space,1.934872,52.0745883015
space,1.938711,47.1418459325
space,1.94255,56.3763127708
space,1.946389,81.0814199425
space,1.950228,110.732766775
space,1.954067,111.800168021
space,1.957906,44.9156763513
space,1.961745,-63.0895156126
space,1.965584,-139.127039639
space,1.969423,-152.158134613
space,1.973262,-124.884790972
space,1.977102,-83.5565774125
space,1.980941,-34.6509449848
space,1.98478,3.41718608735
space,1.988619,3.87613346325
space,1.992458,-2.92767185225
space,1.996297,25.8858694233
space,2.000136,53.5829185374
space,2.003975,33.258625349
space,2.007814,-5.45364537431
space,2.011653,-9.06657769552
space,2.015492,27.5287744783
space,2.019331,61.1255669491
space,2.02317,46.3851882368
space,2.027009,-9.45606556237
space,2.030848,-44.6644828211
space,2.034687,-21.0105845539
space,2.038526,23.9074645977
space,2.042365,38.3397751327
space,2.046204,22.0638717316
space,2.050043,5.68239320141
space,2.053882,-1.97359215185
space,2.057721,-27.0953428262
space,2.06156,-71.0143158488
space,2.065399,-89.893361085
space,2.069238,-69.388734247
space,2.073077,-29.7797793468
space,2.076916,27.947837464
space,2.080755,91.3497724175
space,2.084594,114.696984876
space,2.088433,86.8708549789
space,2.092272,51.4087440856
space,2.096111,40.415466843
space,2.099951,46.9075258375
space,2.10379,49.6050182619
space,2.107629,31.9478283385
space,2.111468,-10.9345982127
space,2.115307,-73.9333143604
space,2.119146,-127.853190216
space,2.122985,-127.206098524
space,2.126824,-76.6985580555
space,2.130663,-27.7324168007
space,2.134502,9.87842649387
space,2.138341,64.9855819039
space,2.14218,112.120018425
space,2.146019,87.0815157059
space,2.149858,6.62336461964
space,2.153697,-53.2249667065
space,2.157536,-83.8603800653
space,2.161375,-117.29715463
space,2.165214,-125.412556696
space,2.169053,-76.8841170021
space,2.172892,-19.3771702654
space,2.176731,-1.42930674865
space,2.18057,-7.09060506318
space,2.184409,-3.57894221075
space,2.188248,24.2274418678
space,2.192087,73.4609802048
space,2.195926,120.564686485
space,2.199765,137.605452099
space,2.203604,125.020243508
space,2.207443,96.4227766749
space,2.211282,41.0719422207
space,2.215121,-47.7106572393
space,2.218961,-121.896235487
space,2.2228,-118.965420491
space,2.226639,-62.1515428261
space,2.230478,-22.8828559649
space,2.234317,0.20219912882
space,2.238156,47.4595847144
space,2.241995,110.676324839
space,2.245834,146.636708545
space,2.249673,125.295031663
space,2.253512,61.9100487658
space,2.257351,1.83312872348
space,2.26119,-40.3547532094
space,2.265029,-85.2858330764
space,2.268868,-122.102397087
space,2.272707,-113.714698566
space,2.276546,-73.2302025232
space,2.280385,-44.5624470759
space,2.284224,-28.603198674
space,2.288063,12.8725518981
space,2.291902,94.2622265544
space,2.295741,168.245864541
space,2.29958,185.464453593
space,2.303419,145.632992245
space,2.307258,52.340830744
space,2.311097,-76.6807408136
space,2.314936,-176.020971894
space,2.318775,-207.672581507
space,2.322614,-198.426396938
space,2.326453,-172.719064229
space,2.330292,-132.082754802
space,2.334131,-91.4963027994
space,2.33797,-60.3941786226
space,2.341809,-11.2937120791
space,2.345649,71.2715328994
space,2.349488,137.554439408
space,2.353327,134.88644375
space,2.357166,98.4552329909
space,2.361005,86.7194981794
space,2.364844,78.7454715931
space,2.368683,51.625834689
space,2.372522,46.559449941
space,2.376361,59.6292158251
space,2.3802,42.4789256626
space,2.384039,18.183012011
space,2.387878,23.5160799621
space,2.391717,21.068090566
space,2.395556,-26.9007660592
space,2.399395,-87.3940964183
space,2.403234,-113.704849872
space,2.407073,-110.128277259
space,2.410912,-91.7479225723
space,2.414751,-52.1652485628
space,2.41859,-7.1916925831
space,2.422429,11.8603538399
space,2.426268,0.760766174997
space,2.430107,-21.5030935047
space,2.433946,-27.5977052522
space,2.437785,-3.60441598317
space,2.441624,34.0962202891
space,2.445463,55.259845516
space,2.449302,39.2300633134
space,2.453141,-2.04624398491
space,2.45698,-36.0052798432
space,2.460819,-65.4748749667
space,2.464659,-101.984762446
space,2.468498,-100.909119228
space,2.472337,-31.7645326313
space,2.476176,43.7923735706
space,2.480015,63.8289132086
space,2.483854,61.4488963613
space,2.487693,90.1572283925
space,2.491532,128.499302487
space,2.495371,132.187779196
space,2.49921,122.65438518
space,2.503049,127.76512316
space,2.506888,114.344083383
space,2.510727,69.7807484592
space,2.514566,27.6460383202
space,2.518405,-15.4490011943
space,2.522244,-91.6083112995
space,2.526083,-166.308722511
space,2.529922,-161.214495566
space,2.533761,-87.4449440996
space,2.5376,-16.6220790107
space,2.541439,35.7492821803
space,2.545278,73.8861820154
space,2.549117,79.0130416146
space,2.552956,47.3810403583
space,2.556795,-4.32309898936
space,2.560634,-49.8487745353
space,2.564473,-61.0012493408
space,2.568312,-42.9262938667
space,2.572151,-31.3663937437
space,2.57599,-36.6506085554
space,2.579829,-41.0496337091
space,2.583668,-32.1985208692
space,2.587508,-9.63261334548
space,2.591347,13.6673548011
space,2.595186,32.9403117517
space,2.599025,63.4720878995
space,2.602864,93.3167874381
space,2.606703,81.40239742
space,2.610542,29.0154020441
space,2.614381,-22.5503090057
space,2.61822,-63.0355194673
space,2.622059,-108.722656522
space,2.625898,-148.144595963
space,2.629737,-149.732655678
space,2.633576,-113.518061544
space,2.637415,-65.2021663705
space,2.641254,-18.7001810075
space,2.645093,17.2812323137
space,2.648932,44.908464448
space,2.652771,73.0283093534
space,2.65661,93.6847515663
space,2.660449,100.76883628
space,2.664288,96.6769777035
space,2.668127,85.0865340933
space,2.671966,69.3168823243
space,2.675805,41.9230679767
space,2.679644,-4.52368059765
space,2.683483,-58.4882164132
space,2.687322,-92.7532706885
space,2.691161,-87.3621668737
space,2.695,-50.4908235536
space,2.698839,-9.54789711419
space,2.702679,18.1845676536
space,2.706517,33.4565461588
space,2.710357,42.6240839917
space,2.714196,49.564383407
space,2.718035,47.8836776926
space,2.721874,26.9567150247
space,2.725713,-5.87287994477
space,2.729552,-27.4196289246
space,2.733391,-22.6220503901
space,2.73723,0.181659630764
space,2.741069,6.96235550667
space,2.744908,-14.1535174215
space,2.748747,-25.3250433193
space,2.752586,-13.1407287267
space,2.756425,-2.71314233398
space,2.760264,4.34449130721
space,2.764103,11.428578833
space,2.767942,3.56663005715
space,2.771781,-13.6383163631
space,2.77562,-8.85282159414
space,2.779459,27.728842587
space,2.783298,59.0831212209
space,2.787137,55.4684376652
space,2.790976,49.2561442521
space,2.794815,67.1461602231
space,2.798654,64.3121536861
space,2.802493,9.71621832997
space,2.806332,-48.3747805271
space,2.810171,-69.2394413331
space,2.81401,-71.5164752225
space,2.817849,-67.7517486534
space,2.821688,-50.7776115909
space,2.825527,-23.1271311926
space,2.829366,19.5507834412
space,2.833205,75.1261143166
space,2.837045,110.047051885
space,2.840884,99.0395231996
space,2.844723,63.2348513875
space,2.848562,35.2857405419
space,2.852401,10.0834073849
space,2.85624,-23.4427330605
space,2.860079,-39.3594610526
space,2.863918,-27.2488305206
space,2.867757,-25.2204911446
space,2.871596,-57.4227827516
space,2.875435,-98.3994919615
space,2.879274,-113.820158061
space,2.883113,-103.718407047
space,2.886952,-92.1087348889
space,2.890791,-92.8119596125
space,2.89463,-94.8586502321
space,2.898469,-76.4785478357
space,2.902308,-36.2273015754
space,2.906147,11.9054045406
space,2.909986,52.1548145303
space,2.913825,68.6043841902
space,2.917664,74.5849333809
space,2.921503,83.8355004241
space,2.925342,65.6569987667
space,2.929181,4.63236463131
space,2.93302,-49.7178269425
space,2.936859,-30.1248576453
space,2.940698,53.6016812095
space,2.944537,110.076902588
space,2.948376,97.7156066998
space,2.952215,61.5900293686
space,2.956054,35.21693543
space,2.959894,13.6946841202
space,2.963733,-7.57097741673
space,2.967572,-33.0951716187
space,2.971411,-66.324897349
space,2.97525,-78.2332257296
space,2.979089,-52.4158650477
space,2.982928,-39.2359833746
space,2.986767,-63.8681515535
space,2.990606,-73.923335971
space,2.994445,-34.8705884029
space,2.998284,24.3533983465
space,3.002123,73.0014112138
space,3.005962,105.451986969
space,3.009801,108.383033503
space,3.01364,75.1370848578
space,3.017479,31.4860286871
space,3.021318,6.00069830542
space,3.025157,8.36754613272
space,3.028996,28.7312000443
space,3.032835,33.3706460408
space,3.036674,5.85777528501
space,3.040513,-26.4830603521
space,3.044352,-43.3153056016
space,3.048191,-50.1144125639
space,3.05203,-51.0438403938
space,3.055869,-49.865013827
space,3.059708,-53.1036912625
space,3.063547,-50.6087094529
space,3.067386,-30.7635386125
space,3.071225,-1.55596415196
space,3.075065,38.3491170443
space,3.078903,85.4430575326
space,3.082743,105.081094403
space,3.086582,84.1029229999
space,3.090421,48.6318207733
space,3.09426,10.4361007251
space,3.098099,-43.3080551817
space,3.101938,-100.341779666
space,3.105777,-121.619706865
space,3.109616,-100.171171382
space,3.113455,-58.6692767615
space,3.117294,-15.3255802889
space,3.121133,3.05818115612
space,3.124972,-11.1919410531
space,3.128811,-25.3451832032
space,3.13265,-18.6560132258
space,3.136489,6.25434261857
space,3.140328,27.0271346575
space,3.144167,8.60847440249
space,3.148006,-34.8096659872
space,3.151845,-48.2940757695
space,3.155684,-16.7933381248
space,3.159523,33.8777415772
space,3.163362,75.6053882204
space,3.167201,84.3429786564
space,3.17104,60.7217921517
space,3.174879,21.5585188221
space,3.178718,-20.0252777871
space,3.182557,-32.8162297668
space,3.186396,-1.36042293695
space,3.190235,38.6048457122
space,3.194075,52.4868060096
space,3.197914,43.1374317173
space,3.201753,28.3864744631
space,3.205592,24.0530598699
space,3.209431,34.3394873597
space,3.21327,39.1826921504
space,3.217109,23.8575730515
space,3.220948,2.9937651758
space,3.224787,-4.37452865698
space,3.228626,3.76850238333
space,3.232465,8.77141477143
space,3.236304,-6.70107249826
space,3.240143,-40.1182449505
space,3.243982,-74.4939652771
space,3.247821,-90.0486787234
space,3.25166,-86.8144835599
space,3.255499,-72.0983465755
space,3.259338,-39.010615632
space,3.263177,4.558621347
space,3.267016,37.8929763765
space,3.270855,68.8621494136
space,3.274694,108.773486745
space,3.278533,121.566799475
space,3.282372,79.0345792198
space,3.286211,28.8301407574
space,3.29005,16.7377630236
space,3.293889,23.0318558045
space,3.297728,18.6425103904
space,3.301567,5.54151530258
space,3.305406,1.44583622598
space,3.309245,9.36421371943
space,3.313084,24.0312355287
space,3.316924,34.6992759528
space,3.320762,6.59951591558
space,3.324601,-62.1957136273
space,3.328441,-110.716672005
space,3.33228,-106.053895641
space,3.336119,-74.6147639229
space,3.339958,-49.584951817
space,3.343797,-53.0498692358
space,3.347636,-69.5713526578
space,3.351475,-60.4231352201
space,3.355314,-23.4803836091
space,3.359153,15.6340644461
space,3.362992,32.9189516019
space,3.366831,19.8872242627
space,3.37067,-5.01721210938
space,3.374509,-17.689581291
space,3.378348,-17.0809846039
space,3.382187,-8.47545577036
space,3.386026,11.7432403074
space,3.389865,40.5796436319
space,3.393704,66.3995597023
space,3.397543,78.1407073123
space,3.401382,72.868924428
space,3.405221,44.5358423576
space,3.40906,-12.3951212532
space,3.412899,-62.3644043021
space,3.416738,-54.5842377466
space,3.420577,-10.7259154972
space,3.424416,3.16875026271
space,3.428255,-20.8730748603
space,3.432094,-48.2868226268
space,3.435934,-61.7661778887
space,3.439773,-56.2511995494
space,3.443612,-29.6024652953
space,3.447451,4.0186427476
space,3.45129,23.3625125368
space,3.455129,21.1326845392
space,3.458968,3.22594549937
space,3.462807,-4.37983550793
space,3.466646,18.5253374374
space,3.470485,51.5340597219
space,3.474324,79.1274912137
space,3.478163,106.208900923
space,3.482002,121.568340589
space,3.485841,113.287576671
space,3.48968,89.8759901971
space,3.493519,56.6048056569
space,3.497358,4.68198622023
space,3.501197,-47.9038140205
space,3.505036,-63.1398847829
space,3.508875,-45.9025461345
space,3.512714,-26.7119651128
space,3.516553,-24.1711732609
space,3.520392,-50.9707356821
space,3.524231,-84.7572537206
space,3.52807,-76.4020096138
space,3.531909,-26.5095029402
space,3.535748,6.51382715215
space,3.539587,-14.048030518
space,3.543426,-51.8916141254
space,3.547265,-48.260687647
space,3.551104,3.56540306398
space,3.554943,56.3570267735
space,3.558783,67.3523511787
space,3.562621,43.4201012172
space,3.56646,20.0605193933
space,3.5703,15.59828572
space,3.574139,18.6057350082
space,3.577978,22.2687278438
space,3.581817,33.2643173588
space,3.585656,35.4518341829
space,3.589495,6.60426168251
space,3.593334,-51.281730779
space,3.597173,-114.268254989
space,3.601012,-135.199893338
space,3.604851,-90.1698465839
space,3.60869,-32.2843145269
space,3.612529,-12.5438561037
space,3.616368,-0.919575609988
space,3.620207,31.5888007193
space,3.624046,58.1925217601
space,3.627885,57.9301209328
space,3.631724,48.8534291902
space,3.635563,52.7242471206
space,3.639402,58.0667049483
space,3.643241,35.1202507662
space,3.64708,-9.24794362752
space,3.650919,-32.8919517539
space,3.654758,-35.8556351654
space,3.658597,-52.1526867059
space,3.662436,-61.3454261392
space,3.666275,-28.77571309
space,3.670114,1.76883970985
space,3.673953,-19.9571155878
space,3.677792,-57.8522513226
space,3.681631,-59.6558887416
space,3.68547,-46.201203491
space,3.689309,-50.8127789856
space,3.693148,-37.4025952141
space,3.696988,11.4726470362
space,3.700827,48.2374260048
space,3.704666,64.955995027
space,3.708505,87.9849614863
space,3.712344,101.863738821
space,3.716183,82.8040255332
space,3.720022,42.2701820605
space,3.723861,5.56085206069
space,3.7277,-10.067708982
space,3.731539,-15.7285219851
space,3.735378,-29.5732898461
space,3.739217,-32.7408266223
space,3.743056,-10.0650114484
space,3.746895,19.3782455052
space,3.750734,40.2683557373
space,3.754573,47.1924571155
space,3.758412,48.6471246146
space,3.762251,63.2710313197
space,3.76609,64.6192144655
